"高级前端开发工程师","印力商用置业有限公司","深圳","1.5-3万/月","15000.0","30000.0","01-10"
"高级嵌入式软件开发工程师","西安翔迅科技有限责任公司","西安","1-1.5万/月","10000.0","15000.0","01-10"
"c++软件工程师","深圳市多尼卡电子技术有限公司","深圳","1-2.5万/月","10000.0","25000.0","01-10"
"数据挖掘分析工程师","成都中科大旗软件有限公司","成都","0.8-1万/月","8000.0","10000.0","01-10"
"linux运维工程师","福建晶致网络技术有限公司","福州","6-8千/月","6000.0","8000.0","01-10"
"数据分析工程师","成都优彼志愿教育咨询有限公司","成都","5-9千/月","5000.0","9000.0","01-10"
"PHP高级开发工程师","成都丽维家科技有限公司","成都","0.8-1.5万/月","8000.0","15000.0","01-10"
"运维工程师","新航道国际教育集团-信息技术中心","武汉","0.8-1万/月","8000.0","10000.0","01-10"
"游戏测试","上海盛赫信息科技有限公司广州分公司","广州","3-6千/月","3000.0","6000.0","01-10"
"Java架构师","湖南新环境网络科技有限公司","长沙","4.5-6千/月","4500.0","6000.0","01-10"
"后端工程师","广东易飞科技发展有限公司","广州","0.8-1万/月","8000.0","10000.0","01-10"
"嵌入式软件测试工程师","杭州树熊网络有限公司","杭州","0.6-1.2万/月","6000.0","12000.0","01-10"
"算法工程师（AI专家）","浩鲸云计算科技股份有限公司","长沙","1.5-3万/月","15000.0","30000.0","01-10"
"大数据运维工程师","广州火数银花信息科技有限公司","广州","1-2万/月","10000.0","20000.0","01-10"
"JAVA 工程师（大数据方向）","上海微盟企业发展有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"软件测试工程师","上海商米科技有限公司","上海","1-2万/月","10000.0","20000.0","01-10"
"web前端开发工程师","安徽省志鹄信息科技有限公司","合肥","6-9千/月","6000.0","9000.0","01-10"
"HTML5开发实习生","广州火羽信息科技有限公司","广州","5-8千/月","5000.0","8000.0","01-10"
"系统运维工程师","郑州思念食品有限公司","郑州","0.8-1.5万/月","8000.0","15000.0","01-10"
"大数据高级研发培训师","武汉尚云客网络技术有限公司","武汉","1.5-2万/月","15000.0","20000.0","01-10"
"PHP工程师","厦门才盛网络科技有限公司","厦门","1-1.5万/月","10000.0","15000.0","01-10"
"算法工程师","杭州云智互联科技有限公司","杭州","1.5-3万/月","15000.0","30000.0","01-10"
"中间件工程师","西安格蒂电力有限公司","呼和浩特","6-8千/月","6000.0","8000.0","01-10"
"算法工程师","广东京信软件科技有限公司","中山","1.5-2万/月","15000.0","20000.0","01-10"
"性能、自动化测试工程师","深圳市巨沃科技有限公司","深圳","0.8-1.5万/月","8000.0","15000.0","01-10"
"集成平台研发工程师","和宇健康科技股份有限公司","广州","1.5-2.5万/月","15000.0","25000.0","01-10"
"服务器运维工程师","福建钰辰微电子有限公司","龙岩","4.5-6千/月","4500.0","6000.0","01-10"
"嵌入式开发软件工程师","厦门华联电子股份有限公司","异地招聘","0.8-1.5万/月","8000.0","15000.0","01-10"
"图像处理算法开发工程师","成都创新天府智能技术研究院有限公司","成都","1-2万/月","10000.0","20000.0","01-10"
"运维安全实习生","挚享科技（上海）有限公司","上海","150元/天","150.0","150.0","01-10"
"数据分析师","宁波甬骏电子商务有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"深度算法工程师","昆山希盟自动化科技有限公司","昆山","2-3万/月","20000.0","30000.0","01-10"
"系统运维工程师","上海鼎充新能源技术有限公司","合肥","0.8-1.5万/月","8000.0","15000.0","01-10"
"系统实施工程师 薪资10000元-20000元","上海巧厨商贸有限公司","上海","1-2万/月","10000.0","20000.0","01-10"
"Web前端开发工程师","广东材巴巴信息科技有限公司","广州","5-8千/月","5000.0","8000.0","01-10"
"医学图像算法工程师","广州柏视医疗科技有限公司","广州","1.2-2万/月","12000.0","20000.0","01-10"
"语音识别工程师（ASR）（苏州）","上海傲硕信息科技有限公司","苏州","1.2-2万/月","12000.0","20000.0","01-10"
"QA经理","成都燃光科技有限公司","成都","1.5-2万/月","15000.0","20000.0","01-10"
"产品应用工程师","深圳矽递科技股份有限公司","异地招聘","5-8千/月","5000.0","8000.0","01-10"
"算法工程师","上海明据信息科技有限公司","异地招聘","1.5-2万/月","15000.0","20000.0","01-10"
"自然语言数据分析师","广州市极雅云数据信息科技有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"C++开发工程师","深圳市信链科技有限公司","深圳","0.8-2万/月","8000.0","20000.0","01-10"
"区块链开发工程师","玩赚天下信息科技（深圳）有限公司","上海","1-2万/月","10000.0","20000.0","01-10"
"AI高级算法开发工程师","上海望达企业管理有限公司","上海","50-100万/年","41666","83333.0","01-10"
"投资经理（大类资产配置FOF/MOM/TOT） 金融投资负责人","兆鼎管理咨询（上海）有限公司","上海","20-50万/年","16666","41666.0","01-10"
"风控建模经理","广东粤科芮银信息科技有限公司","广州","2-2.5万/月","20000.0","25000.0","01-10"
"PHP高级程序员","广州盘古网络科技有限公司","广州","1.5-2万/月","15000.0","20000.0","01-10"
"Web前端开发工程师","阿尔迪信息科技有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"大数据算法工程师","游仁堂（上海）","上海","1.2-2万/月","12000.0","20000.0","01-10"
"基础架构研发工程师（张家港）","江苏国泰新点软件有限公司","张家港","4.5-6千/月","4500.0","6000.0","01-10"
"数据分析专员","广州锦昊商务有限公司","广州","4.5-6千/月","4500.0","6000.0","01-10"
"高级测试工程师","深圳市美乐图科技有限公司","广州","1.2-1.8万/月","12000.0","18000.0","01-10"
".NET开发工程师","东莞新劲电子有限公司","东莞","6-8千/月","6000.0","8000.0","01-10"
"Wifi路由软件测试工程师","北京飞马容心科技有限公司","北京","6-8千/月","6000.0","8000.0","01-10"
"PHP开发工程师","宁波易简电子科技有限公司","西安","0.8-1.5万/月","8000.0","15000.0","01-10"
"算法工程师","上海贝塔斯曼商业服务有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"云方向业务部门_系统集成高级工程师","北京思特奇信息技术股份有限公司四川分公司","成都","0.8-1.2万/月","8000.0","12000.0","01-10"
"运维工程师","深圳车小米智能网络科技有限公司","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"大数据工程师","天津市拓甫网络科技开发有限公司","天津","0.8-1.5万/月","8000.0","15000.0","01-10"
"高级测试工程师","山东新北洋信息技术股份有限公司北京分公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"资深大数据工程师","上海优盛教育科技有限公司","上海","2-4万/月","20000.0","40000.0","01-10"
"软件测试工程师","上海儒一信息科技有限公司","北京","0.8-1.6万/月","8000.0","16000.0","01-10"
"运维工程师","武汉神算云信息科技有限责任公司","武汉","0.6-1万/月","6000.0","10000.0","01-10"
"数据哇据工程师/德资外企","上海贝塔斯曼商业服务有限公司北京分公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"测试工程师","广东爱车小屋实业发展股份有限公司","东莞","0.8-1万/月","8000.0","10000.0","01-10"
"IC验证工程师x","上海如创网络技术有限公司","异地招聘","6-8千/月","6000.0","8000.0","01-10"
"课程设计师","广州智迈汇科技有限公司","广州","4.5-6千/月","4500.0","6000.0","01-10"
"数据分析师","依米康冷元节能科技（上海）有限公司","上海","25-30万/年","20833","25000.0","01-10"
"安全专家","安百科技（北京）有限公司","北京","2-3万/月","20000.0","30000.0","01-10"
"软件工程师/图像处理及算法方向","上海韬涵医疗科技有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"Pharma Data Scientist/Deep Learning","拜诺维讯信息科技（上海）有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"技术开发经理","北京寓客资产管理有限公司","北京","2.5-3万/月","25000.0","30000.0","01-10"
"JAVA中级软件开发工程师 (ETL工程师)","凯通科技股份有限公司","佛山","0.8-1万/月","8000.0","10000.0","01-10"
"三维算法工程师","广州欧科信息技术股份有限公司","广州","1-2.5万/月","10000.0","25000.0","01-10"
"高级JAVA工程师","金色大田科技有限公司","北京","2-3万/月","20000.0","30000.0","01-10"
"后端开发工程师","南京畅丰生物科技有限公司","南京","1-2万/月","10000.0","20000.0","01-10"
"机器人研发工程师","上海东古航空科技有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"人工智能工程师合伙人","杭州中测检测技术有限公司","杭州","1.5-2万/月","15000.0","20000.0","01-10"
"中级软件测试工程师","深圳嘉信高能源技术有限公司","深圳","6-9千/月","6000.0","9000.0","01-10"
"Java Application Development Senior Manager","美世咨询（中国）有限公司Mercer Consulting (China)Ltd.","上海","2-2.5万/月","20000.0","25000.0","01-10"
"运维工程师","深圳鲁班到家科技有限公司","深圳","1.2-1.5万/月","12000.0","15000.0","01-10"
"高级运维工程师","武汉神目信息技术有限公司","武汉","0.6-1.2万/月","6000.0","12000.0","01-10"
"IT技术支持岗（常驻龙华中路职场）","上海睿天信息技术有限公司","上海","0.7-1.4万/月","7000.0","14000.0","01-10"
"软件测试工程师","上海携银信息科技有限公司","广州","1-1.8万/月","10000.0","18000.0","01-10"
"创客培训工程师6000k五险双休","武汉融智兴业物业管理有限公司","武汉","4-6千/月","4000.0","6000.0","01-10"
"Linux运维工程师 IT运维工程师","深圳博瑞天下科技有限公司","深圳","0.7-1.5万/月","7000.0","15000.0","01-10"
"高级软件工程师","福建环宇通信息科技股份公司","泉州","0.8-1.5万/月","8000.0","15000.0","01-10"
"数据分析岗（万象城-谢家湾）","重庆华润置地发展有限公司","重庆","4.5-6千/月","4500.0","6000.0","01-10"
"运维工程师","东莞华迈通信技术有限公司","东莞","4.5-6千/月","4500.0","6000.0","01-10"
"期权研究员","铧龙（上海）投资管理有限公司","上海","6-8千/月","6000.0","8000.0","01-10"
"系统架构师","华杰工程咨询有限公司中南分公司","武汉","1.5-2万/月","15000.0","20000.0","01-10"
"网络通讯工程师","武汉珈卓众创空间管理有限公司","武汉","4-6千/月","4000.0","6000.0","01-10"
"Linux 运维工程师","杭州慧仓信息科技有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"软件工程师（实习）","苏州奇梦者网络科技有限公司","异地招聘","0.6-1万/月","6000.0","10000.0","01-10"
"Erlang游戏服务器开发工程师","深圳掌悦网络科技有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"hadoop/spark大数据研发工程师","北京直真科技股份有限公司成都分公司","成都","0.6-1.2万/月","6000.0","12000.0","01-10"
"助理软件工程师","江苏才道精密仪器有限公司","昆山","4-7千/月","4000.0","7000.0","01-10"
"人工智能工程师AI工程师","华规软件（上海）有限公司","上海","2.5-4万/月","25000.0","40000.0","01-10"
"测试实习生（ 运通区块链）","广州广电运通信息科技有限公司","广州","2.5-3.8千/月","2500.0","3800.0","01-10"
"区块链开发工程师","福建星网锐捷通讯股份有限公司","福州","1-2万/月","10000.0","20000.0","01-10"
"Java工程师/后端工程师/Java高级工程师","精诚胜龙信息系统有限公司","上海","0.8-1.5万/月","8000.0","15000.0","01-10"
"生物信息工程师(检验所）","上海细胞治疗工程技术研究中心集团有限公司","上海","0.8-1万/月","8000.0","10000.0","01-10"
"项目经理","精诚瑞宝计算机系统有限公司","深圳","1-1.6万/月","10000.0","16000.0","01-10"
"资深DBA","精诚至开（上海）信息技术有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"软件运维工程师","上海金桥信息股份有限公司","上海","0.8-1万/月","8000.0","10000.0","01-10"
"linux系统运维工程师","北京信实志远系统集成有限公司","北京","6-8千/月","6000.0","8000.0","01-10"
"程序开发","无锡鹿鼎科技有限公司","无锡","1-1.5万/月","10000.0","15000.0","01-10"
"大数据开发工程师","深圳市义泰昌餐饮管理有限公司","深圳","2-4万/月","20000.0","40000.0","01-10"
"技术风控经理","广州鹏誉商务服务有限公司深圳分公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"运维工程师（互联网/科技）","广州万讯网络科技有限公司","广州","0.8-1.2万/月","8000.0","12000.0","01-10"
"C++开发（机器学习）","杭州品茗安控信息技术股份有限公司","杭州","2.5-3万/月","25000.0","30000.0","01-10"
"嵌入式工程师","南京简智仪器设备有限公司","北京","0.8-1.8万/月","8000.0","18000.0","01-10"
"中级生信工程师","深圳市乐土生命科技投资有限公司","深圳","1-1.8万/月","10000.0","18000.0","01-10"
"测试工程师","上海波导科技有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"测试经理","君晟合众（北京）科技有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"测试主管","深圳市云智易联科技有限公司","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"大数据开发工程师","中邦人力资源（广州）有限公司","广州","20-30万/年","16666","25000.0","01-10"
"运维工程师","北京深睿博联科技有限责任公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"运维开发工程师","深圳市卓翼科技股份有限公司","深圳","0.8-1.2万/月","8000.0","12000.0","01-10"
"期权做市部-交易员","东证润和资本管理有限公司","上海","0.8-1.6万/月","8000.0","16000.0","01-10"
"基础平台高级开发工程师","北京全民快乐科技有限公司","北京","1.8-3.5万/月","18000.0","35000.0","01-10"
"风控数据分析师","深圳鼎付信息技术有限公司","深圳","0.7-1万/月","7000.0","10000.0","01-10"
"技术总监","天津万家财富资产管理有限公司","北京","4-5万/月","40000.0","50000.0","01-10"
"（高级）软件测试工程师","前海易物（深圳）电子商务有限公司广州分公司","广州","0.8-1.4万/月","8000.0","14000.0","01-10"
"自然语言处理工程师","上海柯林布瑞信息技术有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"VR开发工程师","河南泽睿测评技术有限公司","郑州","0.8-1.5万/月","8000.0","15000.0","01-10"
"应用软件开发工程师C#","深圳市意科特实业有限公司","成都","0.5-1万/月","5000.0","10000.0","01-10"
"爬虫工程师","广东触电传媒科技有限公司","广州","0.6-1万/月","6000.0","10000.0","01-10"
"算法研究员","珠海安润普科技有限公司","异地招聘","1.2-1.6万/月","12000.0","16000.0","01-10"
"IT运营","浙江琪越婴童用品有限公司","杭州","6-8千/月","6000.0","8000.0","01-10"
"数值策划","成都尼毕鲁科技股份有限公司 (tap4fun)","成都","1-2万/月","10000.0","20000.0","01-10"
"表达与纯化研发员","武汉华联科生物技术有限公司","武汉","3.5-7千/月","3500.0","7000.0","01-10"
"Web前端开发工程师（实习生）","杭州卓健信息科技有限公司","杭州","3-3.5千/月","3000.0","3500.0","01-10"
"前端开发工程师","民生易贷（珠海）互联网金融信息服务有限公司","武汉","1-2万/月","10000.0","20000.0","01-10"
"棋牌游戏客户端工程师","深圳市禾雀车管家科技服务有限公司","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"Web前端开发工程师","无锡京和信息技术有限公司","无锡","4.5-6.5千/月","4500.0","6500.0","01-10"
"强化学习算法工程师","真玫智能科技（深圳）有限公司","深圳","2-4万/月","20000.0","40000.0","01-10"
"数据建模工程师","海银财富管理有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"大数据分析师","中数通信息有限公司","广州","0.8-1.2万/月","8000.0","12000.0","01-10"
"人工智能","西安盈达信息科技有限公司","西安","2-3.5万/月","20000.0","35000.0","01-10"
"PLM开发工程师","合肥中科重明科技有限公司","合肥","0.8-1.3万/月","8000.0","13000.0","01-10"
"数据挖掘工程师","古莘信息技术（广州）有限公司","北京","2.5-3.5万/月","25000.0","35000.0","01-10"
"前端开发工程师","广州奔步电脑有限公司","北京","0.8-1万/月","8000.0","10000.0","01-10"
"生物信息学工程师","万类生物","沈阳","4-8千/月","4000.0","8000.0","01-10"
"软件测试工程师（应届生）","深圳市潮流网络技术有限公司","深圳","4.5-6千/月","4500.0","6000.0","01-10"
"后台开发工程师","阿尼信息技术股份有限公司","扬州","3-4.5千/月","3000.0","4500.0","01-10"
"软件测试工程师","深圳市凯达尔科技实业有限公司","深圳","0.7-1.2万/月","7000.0","12000.0","01-10"
"大数据架构师","广州傲程软件技术有限公司","广州","1.5-2万/月","15000.0","20000.0","01-10"
"Web前端开发工程师","深圳盟贝特志成网络技术有限公司","深圳","4-6千/月","4000.0","6000.0","01-10"
"Java高级开发工程师","帝杰曼科技股份有限公司","温州","1.5-2万/月","15000.0","20000.0","01-10"
"中高级C++开发工程师","广东东田教育集团有限公司","广州","1.2-2万/月","12000.0","20000.0","01-10"
"运维工程师","广州海际宠物贸易有限公司","广州","0.8-1.2万/月","8000.0","12000.0","01-10"
"云计算研发总监","上海博昂电气有限公司","上海","1-3万/月","10000.0","30000.0","01-10"
"深度学习工程师","深圳市海云天科技股份有限公司","深圳","1-2万/月","10000.0","20000.0","01-10"
"算法工程师","杭州韬璞企业管理咨询有限公司","杭州","2.5-4.5万/月","25000.0","45000.0","01-10"
"量化投资经理/总监","北京静帆科技有限公司","北京","3-6万/月","30000.0","60000.0","01-10"
"软件工程师 SW Engineer","泰克科技（中国）有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"Java开发工程师","苏州倍安电子科技有限公司","苏州","0.8-1.6万/月","8000.0","16000.0","01-10"
"运维工程师","武汉海云健康科技股份有限公司","武汉","1-2万/月","10000.0","20000.0","01-10"
"软件测试工程师","武汉久玩电子商务有限公司","武汉","4-8千/月","4000.0","8000.0","01-10"
"软件测试工程师","厦门点滴汇信息科技有限公司","厦门","1-1.5万/月","10000.0","15000.0","01-10"
"测试工程师","武汉海微科技有限公司","武汉","6-8千/月","6000.0","8000.0","01-10"
"高级安全工程师","深圳市易聆科信息技术股份有限公司","深圳","1.5-2.3万/月","15000.0","23000.0","01-10"
"运维工程师","上海三迭信息科技有限公司","上海","4-8千/月","4000.0","8000.0","01-10"
"资深系统工程师 Senior Systems Engineer","苏州奥瑞纳软件有限公司","苏州","0.6-2.5万/月","6000.0","25000.0","01-10"
"大数据可视化工程师","广州蓝图地理信息技术有限公司","广州","0.8-1万/月","8000.0","10000.0","01-10"
"运维工程师","万客隆（广州）食品有限公司","广州","0.9-1.5万/月","9000.0","15000.0","01-10"
"全栈工程师","AsiaInspection","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"Specialist, Automation & Data management","巴斯夫新材料有限公司","上海","薪资面议","0","0","01-10"
"服务端开发工程师","广州市见绪教育科技有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"软件测试工程师（数据生产中心）","立得空间信息技术股份有限公司","武汉","6-8千/月","6000.0","8000.0","01-10"
"嵌入式软件工程师","广州思林杰网络科技有限公司","异地招聘","6-8千/月","6000.0","8000.0","01-10"
"首席技术官CTO","北京铭软云视科技有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"Assistant Manager, CAE program developer","巴斯夫聚氨酯特种产品（中国）有限公司","上海","薪资面议","0","0","01-10"
"配置管理工程师","普天轨道交通技术（上海）有限公司","上海","6-8千/月","6000.0","8000.0","01-10"
"生物信息工程师","维亚生物科技（上海）有限公司","上海","0.7-2万/月","7000.0","20000.0","01-10"
"人工智能算法工程师","浙江舞台设计研究院有限公司","杭州","1-3万/月","10000.0","30000.0","01-10"
"大数据ETL工程师","广州市钱大妈农产品有限公司","广州","1.5-3万/月","15000.0","30000.0","01-10"
"中级功能测试工程师","天地融科技股份有限公司","广州","0.8-1万/月","8000.0","10000.0","01-10"
"网络运维实习生","桥集拉德外贸综合服务（广州）有限公司","广州","2-4千/月","2000.0","4000.0","01-10"
"后端开发工程师","江苏新浪互联信息服务有限公司","南京","0.5-1万/月","5000.0","10000.0","01-10"
"服务器后端工程师","广州深声科技有限公司","广州","1.3-2.5万/月","13000.0","25000.0","01-10"
"量化研究岗（权益研究部）","华泰柏瑞基金管理有限公司","上海","0.8-2万/月","8000.0","20000.0","01-10"
"自动化测试工程师","深圳市宏电技术股份有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"算法工程师","苏州麦米医疗科技有限公司","苏州","1-2万/月","10000.0","20000.0","01-10"
"H5前端主程","广州荣端软件科技有限公司","广州","2-4万/月","20000.0","40000.0","01-10"
"数据分析专员","浙江安牛科技有限公司","杭州","6-8千/月","6000.0","8000.0","01-10"
"高级移动安全工程师","上海亮昕网络科技有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"测试经理","深圳云科谷信息服务有限公司","深圳","1.8-2.5万/月","18000.0","25000.0","01-10"
"初级UE4游戏客户端开发工程师","广州新嵘信息产业有限公司","广州","8-10万/年","6666","8333.0","01-10"
"数据分析师","武汉微派网络科技有限公司","武汉","1.5-2.5万/月","15000.0","25000.0","01-10"
"Java开发工程师","珠海唯美网络科技有限公司","珠海","0.9-1.5万/月","9000.0","15000.0","01-10"
"测试运维工程师","江苏千米网络科技股份有限公司","上海","1.2-2万/月","12000.0","20000.0","01-10"
"高级数据分析师","上海珺才企业管理咨询有限公司","上海","1.5-3.5万/月","15000.0","35000.0","01-10"
"运维工程师","杭州恋家网络科技有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"智能决策算法研发","之江实验室","杭州","薪资面议","0","0","01-10"
"人脸识别算法实习工程师","上海聚虹光电科技有限公司","上海","150元/天","150.0","150.0","01-10"
"电商网站技术总监/高级架构师","深圳市华杰电子商务有限公司","深圳","3-5万/月","30000.0","50000.0","01-10"
"运维工程师","上海海万信息科技股份有限公司","上海","6-8千/月","6000.0","8000.0","01-10"
"移动端开发主管/经理(dpd20180006)","深圳达普信科技有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"人脸识别算法工程师","雅量集团","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"数据分析师","广州六合信息科技股份有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"信号处理工程师","深圳市海柔创新科技有限公司","深圳","1.5-3万/月","15000.0","30000.0","01-10"
"年薪50万 ETL工程师（数据清洗）","迪昆集团","上海","2.5-3万/月","25000.0","30000.0","01-10"
"软件工程师","东风本田汽车零部件有限公司","异地招聘","4.5-6千/月","4500.0","6000.0","01-10"
"招聘电气工程师","北京正兴天宝自动化科技有限公司","北京","0.8-1.2万/月","8000.0","12000.0","01-10"
"智能技术高级工程师","湘电风能有限公司","异地招聘","0.6-1万/月","6000.0","10000.0","01-10"
"信息部-高级软件工程师","广东福慧灯教育集团有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"数据库工程师","雅布力零售集团有限公司","杭州","1.2-2.2万/月","12000.0","22000.0","01-10"
"BMS上位机工程师","广州市香港科大霍英东研究院","广州","1-1.8万/月","10000.0","18000.0","01-10"
"测试经理","易酒批电子商务有限公司","武汉","1-1.5万/月","10000.0","15000.0","01-10"
"图像处理开发工程师","海隆软件（昆山）有限公司","昆山","1-1.5万/月","10000.0","15000.0","01-10"
"软件测试工程师","陕西九鼎通信技术有限公司","西安","0.6-1万/月","6000.0","10000.0","01-10"
"生物信息分析师","杭州甄元健康科技有限公司","杭州","0.7-1.5万/月","7000.0","15000.0","01-10"
"IT专员","上海乌禾实业有限公司","上海","0.7-1万/月","7000.0","10000.0","01-10"
"Linux运维工程师","中展广告传播有限公司","苏州","0.6-1万/月","6000.0","10000.0","01-10"
"前端开发leader","上海链斯达克信息科技有限公司","上海","2-3万/月","20000.0","30000.0","01-10"
"后端开发实习生","中建电子商务有限责任公司","成都","3-4千/月","3000.0","4000.0","01-10"
"PHP开发工程师（小程序）（高薪急聘）","深圳爱琳国际品牌管理有限公司","广州","0.8-1.5万/月","8000.0","15000.0","01-10"
"图像算法工程师-实习","浙江立元通信技术股份有限公司","杭州","4.5-6千/月","4500.0","6000.0","01-10"
"前端开发工程师/HTML5开发工程师","广州际讯数码科技有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"运维工程师","武汉心络科技有限公司","武汉","0.6-1万/月","6000.0","10000.0","01-10"
"技术合伙人","广州市汇方锐展计算机技术服务有限公司","广州","2.5-3万/月","25000.0","30000.0","01-10"
"信息技术部工程师/东方博康","国药控股天津有限公司","天津","3-6千/月","3000.0","6000.0","01-10"
"大数据研发工程师","北京嘉士宝科技有限公司","北京","18-40万/年","15000","33333.0","01-10"
"高级算法工程师","上海翡翠东方网络信息技术有限公司","广州","2-2.5万/月","20000.0","25000.0","01-10"
"STEM教研员","金地（西安）STEM国际幼儿园","西安","6-8千/月","6000.0","8000.0","01-10"
"NC服务顾问","东莞市致友软件科技有限公司","东莞","0.7-1.4万/月","7000.0","14000.0","01-10"
"测试工程师","深圳市道元实业有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"C++开发工程师（客户端）","DotC United Group","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"C#桌面程序工程师","成都比目鱼文化传媒有限公司","成都","1-1.5万/月","10000.0","15000.0","01-10"
"ETL工程师","深圳市递四方信息科技有限公司","深圳","1.3-2.5万/月","13000.0","25000.0","01-10"
"测试工程师","广州混沌网络科技有限公司","广州","1.5-2万/月","15000.0","20000.0","01-10"
"算法工程师","卓志供应链集团","厦门","1-2万/月","10000.0","20000.0","01-10"
"少儿编程老师","西安童程童创教育科技有限公司","西安","0.6-1万/月","6000.0","10000.0","01-10"
"编程教师","沈阳赛恩斯教育咨询有限公司","沈阳","4.5-6千/月","4500.0","6000.0","01-10"
"2019校园招聘-DSP软件工程师1234","展讯通信（上海）有限公司","合肥","1-2万/月","10000.0","20000.0","01-10"
"2019校园招聘-DSP软件工程师 1233","展讯通信（深圳）有限公司","深圳","1-2万/月","10000.0","20000.0","01-10"
"2019校园招聘-芯片设计平台工程师1070","北京展讯高科通信技术有限公司","北京","1-2万/月","10000.0","20000.0","01-10"
"DSP开发工程师（软件）","武汉鸿瑞达信息技术有限公司","武汉","1-1.5万/月","10000.0","15000.0","01-10"
"IT运维","中资宏德资本管理有限公司","大连","0.8-1万/月","8000.0","10000.0","01-10"
"软件工程师","日立电梯（上海）有限公司","上海","薪资面议","0","0","01-10"
"赴日软件开发工程师","日立解决方案（中国）有限公司","杭州","1.5-4万/月","15000.0","40000.0","01-10"
"Sr.verifcation engineer","施耐德电气（中国）投资有限公司上海分公司","上海","薪资面议","0","0","01-10"
"Senior Embedded Firmware Engineer(004KVX)","施耐德电气（中国）有限公司","上海","薪资面议","0","0","01-10"
"Firmware Engineer","施耐德电气中国研发中心 China R&D Center","上海","1-1.5万/月","10000.0","15000.0","01-10"
"Web前端开发工程师","东营米文网络科技有限公司","异地招聘","0.6-1.2万/月","6000.0","12000.0","01-10"
"平台研发工程师（应届）J10855","展讯通信（天津）有限公司","天津","0.8-1万/月","8000.0","10000.0","01-10"
"嵌入式软件工程师(J10793)","展讯科技(杭州)有限公司","杭州","1-2万/月","10000.0","20000.0","01-10"
"算法工程师","锥能机器人（上海）有限公司","上海","2.5-3.5万/月","25000.0","35000.0","01-10"
"高级测试工具开发工程师1219","展讯半导体（成都）有限公司","成都","1.5-2万/月","15000.0","20000.0","01-10"
"测试工具软件开发工程师","紫光展讯通信（惠州）有限公司","惠州","薪资面议","0","0","01-10"
"高级数字IC设计工程师1142","苏州兆芯半导体科技有限公司","苏州","1-2万/月","10000.0","20000.0","01-10"
"IT工程师","南京领跑健康科技有限公司","南京","0.5-1万/月","5000.0","10000.0","01-10"
"DDS R&D Internship Program (Beijing)","丹佛斯中国北京办事处","北京","2-3千/月","2000.0","3000.0","01-10"
"嵌入式软件工程师 -变频器研发","丹佛斯（鞍山）控制阀有限公司","北京","0.8-2万/月","8000.0","20000.0","01-10"
"IT System Engineer (Security focus)","丹佛斯（天津）有限公司 Danfoss (Tianjin) Co., Ltd","天津","1-1.5万/月","10000.0","15000.0","01-10"
"生物信息工程师","武汉承启医学科技有限公司","武汉","10-20万/年","8333","16666.0","01-10"
"技术指导","上海耐斯特数字科技有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"软件测试工程师","深圳市联新移动医疗科技有限公司","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"深度学习","上海机颖智能科技有限公司","上海","2.5-4万/月","25000.0","40000.0","01-10"
